"sampleID_NGI"	"sampleID_HISTORICAL"	"sampleID_FIELD"	"sampleID_LAB"	"dataset"	"lab_sample_type"	"country"	"biological_spikes"	"artificial_spikes"	"sample_metadata_file"	"lysate_rack_ID"	"lysate_well_ID"	"dna_plate_ID"	"dna_plate_well_ID"	"sequencing_batch"	"sequencing_batch_NGI"	"notes_lab"	"sequencing_status"	"study_accession_ENA"	"sample_accession_ENA"	"experiment_accession_ENA"	"run_accession_ENA"
"P20863_1089"	"L100431"	"SK9MCK"	"L100431"	"CO1_lysate_2019_SE"	"sample"	"Sweden"	TRUE	FALSE	"samples_metadata_malaise_SE_2019.tsv"	"FL005"	"A12"	"3000491410"	"A12"	"batch04"	"P20863"	NA	"sequencing successful"	"PRJEB61109"	"ERS16365514"	"ERX11425231"	"ERR12042029"
"P20863_1090"	"L100443"	"SWBCJY"	"L100443"	"CO1_lysate_2019_SE"	"sample"	"Sweden"	TRUE	FALSE	"samples_metadata_malaise_SE_2019.tsv"	"FL005"	"B12"	"3000491410"	"B12"	"batch04"	"P20863"	NA	"sequencing successful"	"PRJEB61109"	"ERS16365515"	"ERX11425232"	"ERR12042030"
"P20863_1091"	"L100455"	"S6NZ8E"	"L100455"	"CO1_lysate_2019_SE"	"sample"	"Sweden"	TRUE	FALSE	"samples_metadata_malaise_SE_2019.tsv"	"FL005"	"C12"	"3000491410"	"C12"	"batch04"	"P20863"	NA	"sequencing successful"	"PRJEB61109"	"ERS16365516"	"ERX11425233"	"ERR12042031"
"P20863_1092"	"L100467"	"S9YIYX"	"L100467"	"CO1_lysate_2019_SE"	"sample"	"Sweden"	TRUE	FALSE	"samples_metadata_malaise_SE_2019.tsv"	"FL005"	"D12"	"3000491410"	"D12"	"batch04"	"P20863"	NA	"sequencing successful"	"PRJEB61109"	"ERS16365517"	"ERX11425234"	"ERR12042032"
"P20863_1093"	"L100479"	"SWPHKB"	"L100479"	"CO1_lysate_2019_SE"	"sample"	"Sweden"	TRUE	FALSE	"samples_metadata_malaise_SE_2019.tsv"	"FL005"	"E12"	"3000491410"	"E12"	"batch04"	"P20863"	NA	"sequencing successful"	"PRJEB61109"	"ERS16365518"	"ERX11425235"	"ERR12042033"
"P20863_1094"	"L100491"	"SBHSDW"	"L100491"	"CO1_lysate_2019_SE"	"sample"	"Sweden"	TRUE	FALSE	"samples_metadata_malaise_SE_2019.tsv"	"FL005"	"F12"	"3000491410"	"F12"	"batch04"	"P20863"	NA	"sequencing successful"	"PRJEB61109"	"ERS16365519"	"ERX11425236"	"ERR12042034"
"P20863_1097"	"L101634"	"S8C1IP"	"L101634"	"CO1_lysate_2019_SE"	"sample"	"Sweden"	TRUE	FALSE	"samples_metadata_malaise_SE_2019.tsv"	"FL018"	"A1"	"3000491355"	"A1"	"batch04"	"P20863"	NA	"sequencing successful"	"PRJEB61109"	"ERS16365520"	"ERX11425237"	"ERR12042035"
"P20863_1098"	"L101646"	"SMMI3Y"	"L101646"	"CO1_lysate_2019_SE"	"sample"	"Sweden"	TRUE	FALSE	"samples_metadata_malaise_SE_2019.tsv"	"FL018"	"B1"	"3000491355"	"B1"	"batch04"	"P20863"	NA	"sequencing successful"	"PRJEB61109"	"ERS16365521"	"ERX11425238"	"ERR12042036"
"P20863_1099"	"L101658"	"SEYQMQ"	"L101658"	"CO1_lysate_2019_SE"	"sample"	"Sweden"	TRUE	FALSE	"samples_metadata_malaise_SE_2019.tsv"	"FL018"	"C1"	"3000491355"	"C1"	"batch04"	"P20863"	NA	"sequencing successful"	"PRJEB61109"	"ERS16365522"	"ERX11425239"	"ERR12042037"
"P20863_1100"	"L101670"	"SKBVRU"	"L101670"	"CO1_lysate_2019_SE"	"sample"	"Sweden"	TRUE	FALSE	"samples_metadata_malaise_SE_2019.tsv"	"FL018"	"D1"	"3000491355"	"D1"	"batch04"	"P20863"	NA	"sequencing successful"	"PRJEB61109"	"ERS16365523"	"ERX11425240"	"ERR12042038"
"P20863_1101"	"L101682"	"SWC4DK"	"L101682"	"CO1_lysate_2019_SE"	"sample"	"Sweden"	TRUE	FALSE	"samples_metadata_malaise_SE_2019.tsv"	"FL018"	"E1"	"3000491355"	"E1"	"batch04"	"P20863"	NA	"sequencing successful"	"PRJEB61109"	"ERS16365524"	"ERX11425241"	"ERR12042039"
"P20863_1102"	"L101694"	"SV6KQW"	"L101694"	"CO1_lysate_2019_SE"	"sample"	"Sweden"	TRUE	FALSE	"samples_metadata_malaise_SE_2019.tsv"	"FL018"	"F1"	"3000491355"	"F1"	"batch04"	"P20863"	NA	"sequencing successful"	"PRJEB61109"	"ERS16365525"	"ERX11425242"	"ERR12042040"
"P20863_1103"	"L101706"	"SMHL1I"	"L101706"	"CO1_lysate_2019_SE"	"sample"	"Sweden"	TRUE	FALSE	"samples_metadata_malaise_SE_2019.tsv"	"FL018"	"G1"	"3000491355"	"G1"	"batch04"	"P20863"	NA	"sequencing successful"	"PRJEB61109"	"ERS16365526"	"ERX11425243"	"ERR12042041"
"P20863_1104"	"L101718"	"SWSTZ8"	"L101718"	"CO1_lysate_2019_SE"	"sample"	"Sweden"	TRUE	FALSE	"samples_metadata_malaise_SE_2019.tsv"	"FL018"	"H1"	"3000491355"	"H1"	"batch04"	"P20863"	NA	"sequencing successful"	"PRJEB61109"	"ERS16365527"	"ERX11425244"	"ERR12042042"
"P20863_1105"	"L101635"	"SSREAC"	"L101635"	"CO1_lysate_2019_SE"	"sample"	"Sweden"	TRUE	FALSE	"samples_metadata_malaise_SE_2019.tsv"	"FL018"	"A2"	"3000491355"	"A2"	"batch04"	"P20863"	NA	"sequencing successful"	"PRJEB61109"	"ERS16365528"	"ERX11425245"	"ERR12042043"
"P20863_1106"	"L101647"	"SUY8YZ"	"L101647"	"CO1_lysate_2019_SE"	"sample"	"Sweden"	TRUE	FALSE	"samples_metadata_malaise_SE_2019.tsv"	"FL018"	"B2"	"3000491355"	"B2"	"batch04"	"P20863"	NA	"sequencing successful"	"PRJEB61109"	"ERS16365529"	"ERX11425246"	"ERR12042044"
"P20863_1107"	"L101659"	"SPJZCI"	"L101659"	"CO1_lysate_2019_SE"	"sample"	"Sweden"	TRUE	FALSE	"samples_metadata_malaise_SE_2019.tsv"	"FL018"	"C2"	"3000491355"	"C2"	"batch04"	"P20863"	NA	"sequencing successful"	"PRJEB61109"	"ERS16365530"	"ERX11425247"	"ERR12042045"
"P20863_1108"	"L101671"	"S83WYQ"	"L101671"	"CO1_lysate_2019_SE"	"sample"	"Sweden"	TRUE	FALSE	"samples_metadata_malaise_SE_2019.tsv"	"FL018"	"D2"	"3000491355"	"D2"	"batch04"	"P20863"	NA	"sequencing successful"	"PRJEB61109"	"ERS16365531"	"ERX11425248"	"ERR12042046"
"P20863_1109"	"L101683"	"SSFHPT"	"L101683"	"CO1_lysate_2019_SE"	"sample"	"Sweden"	TRUE	FALSE	"samples_metadata_malaise_SE_2019.tsv"	"FL018"	"E2"	"3000491355"	"E2"	"batch04"	"P20863"	NA	"sequencing successful"	"PRJEB61109"	"ERS16365532"	"ERX11425249"	"ERR12042047"
"P20863_1110"	"L101695"	"SFUTQ1"	"L101695"	"CO1_lysate_2019_SE"	"sample"	"Sweden"	TRUE	FALSE	"samples_metadata_malaise_SE_2019.tsv"	"FL018"	"F2"	"3000491355"	"F2"	"batch04"	"P20863"	NA	"sequencing successful"	"PRJEB61109"	"ERS16365533"	"ERX11425250"	"ERR12042048"
"P20863_1111"	"L101707"	"SI2ACP"	"L101707"	"CO1_lysate_2019_SE"	"sample"	"Sweden"	TRUE	FALSE	"samples_metadata_malaise_SE_2019.tsv"	"FL018"	"G2"	"3000491355"	"G2"	"batch04"	"P20863"	NA	"sequencing successful"	"PRJEB61109"	"ERS16365534"	"ERX11425251"	"ERR12042049"
"P20863_1112"	"L101719"	"S3NKMM"	"L101719"	"CO1_lysate_2019_SE"	"sample"	"Sweden"	TRUE	FALSE	"samples_metadata_malaise_SE_2019.tsv"	"FL018"	"H2"	"3000491355"	"H2"	"batch04"	"P20863"	NA	"sequencing successful"	"PRJEB61109"	"ERS16365535"	"ERX11425252"	"ERR12042050"
"P20863_1113"	"L101636"	"SZ9KEQ"	"L101636"	"CO1_lysate_2019_SE"	"sample"	"Sweden"	TRUE	FALSE	"samples_metadata_malaise_SE_2019.tsv"	"FL018"	"A3"	"3000491355"	"A3"	"batch04"	"P20863"	NA	"sequencing successful"	"PRJEB61109"	"ERS16365536"	"ERX11425253"	"ERR12042051"
"P20863_1114"	"L101648"	"SZC9UT"	"L101648"	"CO1_lysate_2019_SE"	"sample"	"Sweden"	TRUE	FALSE	"samples_metadata_malaise_SE_2019.tsv"	"FL018"	"B3"	"3000491355"	"B3"	"batch04"	"P20863"	NA	"sequencing successful"	"PRJEB61109"	"ERS16365537"	"ERX11425254"	"ERR12042052"
"P20863_1115"	"L101660"	"SPMCZS"	"L101660"	"CO1_lysate_2019_SE"	"sample"	"Sweden"	TRUE	FALSE	"samples_metadata_malaise_SE_2019.tsv"	"FL018"	"C3"	"3000491355"	"C3"	"batch04"	"P20863"	NA	"sequencing successful"	"PRJEB61109"	"ERS16365538"	"ERX11425255"	"ERR12042053"
"P20863_1116"	"L101672"	"SNPNRS"	"L101672"	"CO1_lysate_2019_SE"	"sample"	"Sweden"	TRUE	FALSE	"samples_metadata_malaise_SE_2019.tsv"	"FL018"	"D3"	"3000491355"	"D3"	"batch04"	"P20863"	NA	"sequencing successful"	"PRJEB61109"	"ERS16365539"	"ERX11425256"	"ERR12042054"
"P20863_1117"	"L101684"	"SPJN7C"	"L101684"	"CO1_lysate_2019_SE"	"sample"	"Sweden"	TRUE	FALSE	"samples_metadata_malaise_SE_2019.tsv"	"FL018"	"E3"	"3000491355"	"E3"	"batch04"	"P20863"	NA	"sequencing successful"	"PRJEB61109"	"ERS16365540"	"ERX11425257"	"ERR12042055"
"P20863_1118"	"L101696"	"SRGYKT"	"L101696"	"CO1_lysate_2019_SE"	"sample"	"Sweden"	TRUE	FALSE	"samples_metadata_malaise_SE_2019.tsv"	"FL018"	"F3"	"3000491355"	"F3"	"batch04"	"P20863"	NA	"sequencing successful"	"PRJEB61109"	"ERS16365541"	"ERX11425258"	"ERR12042056"
"P20863_1119"	"L101708"	"SG7EGV"	"L101708"	"CO1_lysate_2019_SE"	"sample"	"Sweden"	TRUE	FALSE	"samples_metadata_malaise_SE_2019.tsv"	"FL018"	"G3"	"3000491355"	"G3"	"batch04"	"P20863"	NA	"sequencing successful"	"PRJEB61109"	"ERS16365542"	"ERX11425259"	"ERR12042057"
"P20863_1120"	"L101720"	"SCN4WC"	"L101720"	"CO1_lysate_2019_SE"	"sample"	"Sweden"	TRUE	FALSE	"samples_metadata_malaise_SE_2019.tsv"	"FL018"	"H3"	"3000491355"	"H3"	"batch04"	"P20863"	NA	"sequencing successful"	"PRJEB61109"	"ERS16365543"	"ERX11425260"	"ERR12042058"
"P20863_1121"	"L101637"	"SE2LB4"	"L101637"	"CO1_lysate_2019_SE"	"sample"	"Sweden"	TRUE	FALSE	"samples_metadata_malaise_SE_2019.tsv"	"FL018"	"A4"	"3000491355"	"A4"	"batch04"	"P20863"	NA	"sequencing successful"	"PRJEB61109"	"ERS16365544"	"ERX11425261"	"ERR12042059"
"P20863_1122"	"L101649"	"SNFQDE"	"L101649"	"CO1_lysate_2019_SE"	"sample"	"Sweden"	TRUE	FALSE	"samples_metadata_malaise_SE_2019.tsv"	"FL018"	"B4"	"3000491355"	"B4"	"batch04"	"P20863"	NA	"sequencing successful"	"PRJEB61109"	"ERS16365545"	"ERX11425262"	"ERR12042060"
"P20863_1123"	"L101661"	"SJ1NZS"	"L101661"	"CO1_lysate_2019_SE"	"sample"	"Sweden"	TRUE	FALSE	"samples_metadata_malaise_SE_2019.tsv"	"FL018"	"C4"	"3000491355"	"C4"	"batch04"	"P20863"	NA	"sequencing successful"	"PRJEB61109"	"ERS16365546"	"ERX11425263"	"ERR12042061"
"P20863_1124"	"L101673"	"S9ACJE"	"L101673"	"CO1_lysate_2019_SE"	"sample"	"Sweden"	TRUE	FALSE	"samples_metadata_malaise_SE_2019.tsv"	"FL018"	"D4"	"3000491355"	"D4"	"batch04"	"P20863"	NA	"sequencing successful"	"PRJEB61109"	"ERS16365547"	"ERX11425264"	"ERR12042062"
"P20863_1125"	"L101685"	"SJUIQK"	"L101685"	"CO1_lysate_2019_SE"	"sample"	"Sweden"	TRUE	FALSE	"samples_metadata_malaise_SE_2019.tsv"	"FL018"	"E4"	"3000491355"	"E4"	"batch04"	"P20863"	NA	"sequencing successful"	"PRJEB61109"	"ERS16365548"	"ERX11425265"	"ERR12042063"
"P20863_1126"	"L101697"	"SBGN9J"	"L101697"	"CO1_lysate_2019_SE"	"sample"	"Sweden"	TRUE	FALSE	"samples_metadata_malaise_SE_2019.tsv"	"FL018"	"F4"	"3000491355"	"F4"	"batch04"	"P20863"	NA	"sequencing successful"	"PRJEB61109"	"ERS16365549"	"ERX11425266"	"ERR12042064"
"P20863_1127"	"L101709"	"SAIWKF"	"L101709"	"CO1_lysate_2019_SE"	"sample"	"Sweden"	TRUE	FALSE	"samples_metadata_malaise_SE_2019.tsv"	"FL018"	"G4"	"3000491355"	"G4"	"batch04"	"P20863"	NA	"sequencing successful"	"PRJEB61109"	"ERS16365550"	"ERX11425267"	"ERR12042065"
"P20863_1128"	"L101721"	"SQSWVM"	"L101721"	"CO1_lysate_2019_SE"	"sample"	"Sweden"	TRUE	FALSE	"samples_metadata_malaise_SE_2019.tsv"	"FL018"	"H4"	"3000491355"	"H4"	"batch04"	"P20863"	NA	"sequencing successful"	"PRJEB61109"	"ERS16365551"	"ERX11425268"	"ERR12042066"
"P20863_1129"	"L101638"	"SKCEC8"	"L101638"	"CO1_lysate_2019_SE"	"sample"	"Sweden"	TRUE	FALSE	"samples_metadata_malaise_SE_2019.tsv"	"FL018"	"A5"	"3000491355"	"A5"	"batch04"	"P20863"	NA	"sequencing successful"	"PRJEB61109"	"ERS16365552"	"ERX11425269"	"ERR12042067"
"P20863_1130"	"L101650"	"S3CEIX"	"L101650"	"CO1_lysate_2019_SE"	"sample"	"Sweden"	TRUE	FALSE	"samples_metadata_malaise_SE_2019.tsv"	"FL018"	"B5"	"3000491355"	"B5"	"batch04"	"P20863"	NA	"sequencing successful"	"PRJEB61109"	"ERS16365553"	"ERX11425270"	"ERR12042068"
"P20863_1131"	"L101662"	"SIKIU5"	"L101662"	"CO1_lysate_2019_SE"	"sample"	"Sweden"	TRUE	FALSE	"samples_metadata_malaise_SE_2019.tsv"	"FL018"	"C5"	"3000491355"	"C5"	"batch04"	"P20863"	NA	"sequencing successful"	"PRJEB61109"	"ERS16365554"	"ERX11425271"	"ERR12042069"
"P20863_1132"	"L101674"	"SKBITH"	"L101674"	"CO1_lysate_2019_SE"	"sample"	"Sweden"	TRUE	FALSE	"samples_metadata_malaise_SE_2019.tsv"	"FL018"	"D5"	"3000491355"	"D5"	"batch04"	"P20863"	NA	"sequencing successful"	"PRJEB61109"	"ERS16365555"	"ERX11425272"	"ERR12042070"
"P20863_1133"	"L101686"	"SYBWVY"	"L101686"	"CO1_lysate_2019_SE"	"sample"	"Sweden"	TRUE	FALSE	"samples_metadata_malaise_SE_2019.tsv"	"FL018"	"E5"	"3000491355"	"E5"	"batch04"	"P20863"	NA	"sequencing successful"	"PRJEB61109"	"ERS16365556"	"ERX11425273"	"ERR12042071"
"P20863_1134"	"L101698"	"SXXFVX"	"L101698"	"CO1_lysate_2019_SE"	"sample"	"Sweden"	TRUE	FALSE	"samples_metadata_malaise_SE_2019.tsv"	"FL018"	"F5"	"3000491355"	"F5"	"batch04"	"P20863"	NA	"sequencing successful"	"PRJEB61109"	"ERS16365557"	"ERX11425274"	"ERR12042072"
"P20863_1135"	"L101710"	"SG4YU9"	"L101710"	"CO1_lysate_2019_SE"	"sample"	"Sweden"	TRUE	FALSE	"samples_metadata_malaise_SE_2019.tsv"	"FL018"	"G5"	"3000491355"	"G5"	"batch04"	"P20863"	NA	"sequencing successful"	"PRJEB61109"	"ERS16365558"	"ERX11425275"	"ERR12042073"
"P20863_1136"	"L101722"	"S2QNSU"	"L101722"	"CO1_lysate_2019_SE"	"sample"	"Sweden"	TRUE	FALSE	"samples_metadata_malaise_SE_2019.tsv"	"FL018"	"H5"	"3000491355"	"H5"	"batch04"	"P20863"	NA	"sequencing successful"	"PRJEB61109"	"ERS16365559"	"ERX11425276"	"ERR12042074"
"P20863_1137"	"L101639"	"SSKEEZ"	"L101639"	"CO1_lysate_2019_SE"	"sample"	"Sweden"	TRUE	FALSE	"samples_metadata_malaise_SE_2019.tsv"	"FL018"	"A6"	"3000491355"	"A6"	"batch04"	"P20863"	NA	"sequencing successful"	"PRJEB61109"	"ERS16365560"	"ERX11425277"	"ERR12042075"
"P20863_1139"	"L101663"	"SKVVCB"	"L101663"	"CO1_lysate_2019_SE"	"sample"	"Sweden"	TRUE	FALSE	"samples_metadata_malaise_SE_2019.tsv"	"FL018"	"C6"	"3000491355"	"C6"	"batch04"	"P20863"	NA	"sequencing successful"	"PRJEB61109"	"ERS16365561"	"ERX11425278"	"ERR12042076"
"P20863_1140"	"L101675"	"SSS96H"	"L101675"	"CO1_lysate_2019_SE"	"sample"	"Sweden"	TRUE	FALSE	"samples_metadata_malaise_SE_2019.tsv"	"FL018"	"D6"	"3000491355"	"D6"	"batch04"	"P20863"	NA	"sequencing successful"	"PRJEB61109"	"ERS16365562"	"ERX11425279"	"ERR12042077"
"P20863_1141"	"L101687"	"SVFHSL"	"L101687"	"CO1_lysate_2019_SE"	"sample"	"Sweden"	TRUE	FALSE	"samples_metadata_malaise_SE_2019.tsv"	"FL018"	"E6"	"3000491355"	"E6"	"batch04"	"P20863"	NA	"sequencing successful"	"PRJEB61109"	"ERS16365563"	"ERX11425280"	"ERR12042078"
"P20863_1142"	"L101699"	"SKVEXA"	"L101699"	"CO1_lysate_2019_SE"	"sample"	"Sweden"	TRUE	FALSE	"samples_metadata_malaise_SE_2019.tsv"	"FL018"	"F6"	"3000491355"	"F6"	"batch04"	"P20863"	NA	"sequencing successful"	"PRJEB61109"	"ERS16365564"	"ERX11425281"	"ERR12042079"
"P20863_1143"	"L101711"	"SDTR7I"	"L101711"	"CO1_lysate_2019_SE"	"sample"	"Sweden"	TRUE	FALSE	"samples_metadata_malaise_SE_2019.tsv"	"FL018"	"G6"	"3000491355"	"G6"	"batch04"	"P20863"	NA	"sequencing successful"	"PRJEB61109"	"ERS16365565"	"ERX11425282"	"ERR12042080"
"P20863_1144"	"L101723"	"SQXURS"	"L101723"	"CO1_lysate_2019_SE"	"sample"	"Sweden"	TRUE	FALSE	"samples_metadata_malaise_SE_2019.tsv"	"FL018"	"H6"	"3000491355"	"H6"	"batch04"	"P20863"	NA	"sequencing successful"	"PRJEB61109"	"ERS16365566"	"ERX11425283"	"ERR12042081"
"P20863_1145"	"L101640"	"SE3I1M"	"L101640"	"CO1_lysate_2019_SE"	"sample"	"Sweden"	TRUE	FALSE	"samples_metadata_malaise_SE_2019.tsv"	"FL018"	"A7"	"3000491355"	"A7"	"batch04"	"P20863"	NA	"sequencing successful"	"PRJEB61109"	"ERS16365567"	"ERX11425284"	"ERR12042082"
"P20863_1146"	"L101652"	"SADHRF"	"L101652"	"CO1_lysate_2019_SE"	"sample"	"Sweden"	TRUE	FALSE	"samples_metadata_malaise_SE_2019.tsv"	"FL018"	"B7"	"3000491355"	"B7"	"batch04"	"P20863"	NA	"sequencing successful"	"PRJEB61109"	"ERS16365568"	"ERX11425285"	"ERR12042083"
"P20863_1147"	"L101664"	"S8HMUS"	"L101664"	"CO1_lysate_2019_SE"	"sample"	"Sweden"	TRUE	FALSE	"samples_metadata_malaise_SE_2019.tsv"	"FL018"	"C7"	"3000491355"	"C7"	"batch04"	"P20863"	NA	"sequencing successful"	"PRJEB61109"	"ERS16365569"	"ERX11425286"	"ERR12042084"
"P20863_1148"	"L101676"	"SBGQZ1"	"L101676"	"CO1_lysate_2019_SE"	"sample"	"Sweden"	TRUE	FALSE	"samples_metadata_malaise_SE_2019.tsv"	"FL018"	"D7"	"3000491355"	"D7"	"batch04"	"P20863"	NA	"sequencing successful"	"PRJEB61109"	"ERS16365570"	"ERX11425287"	"ERR12042085"
"P20863_1149"	"L101688"	"S3YZ1Z"	"L101688"	"CO1_lysate_2019_SE"	"sample"	"Sweden"	TRUE	FALSE	"samples_metadata_malaise_SE_2019.tsv"	"FL018"	"E7"	"3000491355"	"E7"	"batch04"	"P20863"	NA	"sequencing successful"	"PRJEB61109"	"ERS16365571"	"ERX11425288"	"ERR12042086"
"P20863_1150"	"L101700"	"SCSEEN"	"L101700"	"CO1_lysate_2019_SE"	"sample"	"Sweden"	TRUE	FALSE	"samples_metadata_malaise_SE_2019.tsv"	"FL018"	"F7"	"3000491355"	"F7"	"batch04"	"P20863"	NA	"sequencing successful"	"PRJEB61109"	"ERS16365572"	"ERX11425289"	"ERR12042087"
"P20863_1151"	"L101712"	"S2TLHW"	"L101712"	"CO1_lysate_2019_SE"	"sample"	"Sweden"	TRUE	FALSE	"samples_metadata_malaise_SE_2019.tsv"	"FL018"	"G7"	"3000491355"	"G7"	"batch04"	"P20863"	NA	"sequencing successful"	"PRJEB61109"	"ERS16365573"	"ERX11425290"	"ERR12042088"
"P20863_1152"	"L101724"	"SMNJCK"	"L101724"	"CO1_lysate_2019_SE"	"sample"	"Sweden"	TRUE	FALSE	"samples_metadata_malaise_SE_2019.tsv"	"FL018"	"H7"	"3000491355"	"H7"	"batch04"	"P20863"	NA	"sequencing successful"	"PRJEB61109"	"ERS16365574"	"ERX11425291"	"ERR12042089"
"P20863_1153"	"L101641"	"S5BTI9"	"L101641"	"CO1_lysate_2019_SE"	"sample"	"Sweden"	TRUE	FALSE	"samples_metadata_malaise_SE_2019.tsv"	"FL018"	"A8"	"3000491355"	"A8"	"batch04"	"P20863"	NA	"sequencing successful"	"PRJEB61109"	"ERS16365575"	"ERX11425292"	"ERR12042090"
"P20863_1154"	"L101653"	"SDVZUT"	"L101653"	"CO1_lysate_2019_SE"	"sample"	"Sweden"	TRUE	FALSE	"samples_metadata_malaise_SE_2019.tsv"	"FL018"	"B8"	"3000491355"	"B8"	"batch04"	"P20863"	NA	"sequencing successful"	"PRJEB61109"	"ERS16365576"	"ERX11425293"	"ERR12042091"
"P20863_1155"	"L101665"	"SXKXQQ"	"L101665"	"CO1_lysate_2019_SE"	"sample"	"Sweden"	TRUE	FALSE	"samples_metadata_malaise_SE_2019.tsv"	"FL018"	"C8"	"3000491355"	"C8"	"batch04"	"P20863"	NA	"sequencing successful"	"PRJEB61109"	"ERS16365577"	"ERX11425294"	"ERR12042092"
"P20863_1156"	"L101677"	"SPBNEW"	"L101677"	"CO1_lysate_2019_SE"	"sample"	"Sweden"	TRUE	FALSE	"samples_metadata_malaise_SE_2019.tsv"	"FL018"	"D8"	"3000491355"	"D8"	"batch04"	"P20863"	NA	"sequencing successful"	"PRJEB61109"	"ERS16365578"	"ERX11425295"	"ERR12042093"
"P20863_1157"	"L101689"	"SYVN7V"	"L101689"	"CO1_lysate_2019_SE"	"sample"	"Sweden"	TRUE	FALSE	"samples_metadata_malaise_SE_2019.tsv"	"FL018"	"E8"	"3000491355"	"E8"	"batch04"	"P20863"	NA	"sequencing successful"	"PRJEB61109"	"ERS16365579"	"ERX11425296"	"ERR12042094"
"P20863_1158"	"L101701"	"S3SWMJ"	"L101701"	"CO1_lysate_2019_SE"	"sample"	"Sweden"	TRUE	FALSE	"samples_metadata_malaise_SE_2019.tsv"	"FL018"	"F8"	"3000491355"	"F8"	"batch04"	"P20863"	NA	"sequencing successful"	"PRJEB61109"	"ERS16365580"	"ERX11425297"	"ERR12042095"
"P20863_1159"	"L101713"	"SPFCMD"	"L101713"	"CO1_lysate_2019_SE"	"sample"	"Sweden"	TRUE	FALSE	"samples_metadata_malaise_SE_2019.tsv"	"FL018"	"G8"	"3000491355"	"G8"	"batch04"	"P20863"	NA	"sequencing successful"	"PRJEB61109"	"ERS16365581"	"ERX11425298"	"ERR12042096"
"P20863_1160"	"L101725"	"S2B7S7"	"L101725"	"CO1_lysate_2019_SE"	"sample"	"Sweden"	TRUE	FALSE	"samples_metadata_malaise_SE_2019.tsv"	"FL018"	"H8"	"3000491355"	"H8"	"batch04"	"P20863"	NA	"sequencing successful"	"PRJEB61109"	"ERS16365582"	"ERX11425299"	"ERR12042097"
"P20863_1161"	"L101642"	"SALYYC"	"L101642"	"CO1_lysate_2019_SE"	"sample"	"Sweden"	TRUE	FALSE	"samples_metadata_malaise_SE_2019.tsv"	"FL018"	"A9"	"3000491355"	"A9"	"batch04"	"P20863"	NA	"sequencing successful"	"PRJEB61109"	"ERS16365583"	"ERX11425300"	"ERR12042098"
"P20863_1162"	"L101654"	"SNKDCV"	"L101654"	"CO1_lysate_2019_SE"	"sample"	"Sweden"	TRUE	FALSE	"samples_metadata_malaise_SE_2019.tsv"	"FL018"	"B9"	"3000491355"	"B9"	"batch04"	"P20863"	NA	"sequencing successful"	"PRJEB61109"	"ERS16365584"	"ERX11425301"	"ERR12042099"
"P20863_1163"	"L101666"	"SF5EGN"	"L101666"	"CO1_lysate_2019_SE"	"sample"	"Sweden"	TRUE	FALSE	"samples_metadata_malaise_SE_2019.tsv"	"FL018"	"C9"	"3000491355"	"C9"	"batch04"	"P20863"	NA	"sequencing successful"	"PRJEB61109"	"ERS16365585"	"ERX11425302"	"ERR12042100"
"P20863_1164"	"L101678"	"SB9YH1"	"L101678"	"CO1_lysate_2019_SE"	"sample"	"Sweden"	TRUE	FALSE	"samples_metadata_malaise_SE_2019.tsv"	"FL018"	"D9"	"3000491355"	"D9"	"batch04"	"P20863"	NA	"sequencing successful"	"PRJEB61109"	"ERS16365586"	"ERX11425303"	"ERR12042101"
"P20863_1165"	"L101690"	"SEHWLZ"	"L101690"	"CO1_lysate_2019_SE"	"sample"	"Sweden"	TRUE	FALSE	"samples_metadata_malaise_SE_2019.tsv"	"FL018"	"E9"	"3000491355"	"E9"	"batch04"	"P20863"	NA	"sequencing successful"	"PRJEB61109"	"ERS16365587"	"ERX11425304"	"ERR12042102"
"P20863_1166"	"L101702"	"SGXBQY"	"L101702"	"CO1_lysate_2019_SE"	"sample"	"Sweden"	TRUE	FALSE	"samples_metadata_malaise_SE_2019.tsv"	"FL018"	"F9"	"3000491355"	"F9"	"batch04"	"P20863"	NA	"sequencing successful"	"PRJEB61109"	"ERS16365588"	"ERX11425305"	"ERR12042103"
"P20863_1167"	"L101714"	"SMZUNB"	"L101714"	"CO1_lysate_2019_SE"	"sample"	"Sweden"	TRUE	FALSE	"samples_metadata_malaise_SE_2019.tsv"	"FL018"	"G9"	"3000491355"	"G9"	"batch04"	"P20863"	NA	"sequencing successful"	"PRJEB61109"	"ERS16365589"	"ERX11425306"	"ERR12042104"
"P20863_1169"	"L101643"	"SKLKDM"	"L101643"	"CO1_lysate_2019_SE"	"sample"	"Sweden"	TRUE	FALSE	"samples_metadata_malaise_SE_2019.tsv"	"FL018"	"A10"	"3000491355"	"A10"	"batch04"	"P20863"	NA	"sequencing successful"	"PRJEB61109"	"ERS16365590"	"ERX11425307"	"ERR12042105"
"P20863_1170"	"L101655"	"SBUZ78"	"L101655"	"CO1_lysate_2019_SE"	"sample"	"Sweden"	TRUE	FALSE	"samples_metadata_malaise_SE_2019.tsv"	"FL018"	"B10"	"3000491355"	"B10"	"batch04"	"P20863"	NA	"sequencing successful"	"PRJEB61109"	"ERS16365591"	"ERX11425308"	"ERR12042106"
