sampleID_NGI	sampleID_HISTORICAL	sampleID_FIELD	sampleID_LAB	dataset	lab_sample_type	country	biological_spikes	artificial_spikes	sample_metadata_file	lysate_rack_ID	lysate_well_ID	dna_plate_ID	dna_plate_well_ID	sequencing_batch	sequencing_batch_NGI	notes_lab	sequencing_status	study_accession_ENA	sample_accession_ENA	experiment_accession_ENA	run_accession_ENA
P27361_1623	FH001_H200051	SKHKTZ	H200051	16S_homogenate_2019_SE	sample	Sweden	TRUE	TRUE	samples_metadata_malaise_SE.tsv	FH001	D11	3000491445	D11	batch16	P27361	NA	sequencing successfull	PRJEB61109	ERS16368011	ERX12279825	ERR12907452
P27361_1612	FH001_H200040	SKX2SH	H200040	16S_homogenate_2019_SE	sample	Sweden	TRUE	TRUE	samples_metadata_malaise_SE.tsv	FH001	C12	3000491445	C12	batch16	P27361	NA	sequencing successfull	PRJEB61109	ERS16367964	ERX12279814	ERR12907441
P27361_1642	FH001_H200070	SL18JG	H200070	16S_homogenate_2019_SE	sample	Sweden	TRUE	TRUE	samples_metadata_malaise_SE.tsv	FH001	F6	3000491445	F6	batch16	P27361	NA	sequencing successfull	PRJEB61109	ERS16367766	ERX12279844	ERR12907471
P27361_1593	FH001_H200020	SL1LXU	H200020	16S_homogenate_2019_SE	sample	Sweden	TRUE	TRUE	samples_metadata_malaise_SE.tsv	FH001	B5	3000491445	B5	batch16	P27361	NA	sequencing successfull	PRJEB61109	ERS16367977	ERX12279795	ERR12907422
P27361_1587	FH001_H200014	SL9C2W	H200014	16S_homogenate_2019_SE	sample	Sweden	TRUE	TRUE	samples_metadata_malaise_SE.tsv	FH001	A11	3000491445	A11	batch16	P27361	During_homogenization used lysate from step mild lysis (not new buffer) and no new proteinase K added and no incubation.	sequencing successfull	PRJEB61109	ERS16367982	ERX12279789	ERR12907416
P27361_1634	FH001_H200062	SLBS4M	H200062	16S_homogenate_2019_SE	sample	Sweden	TRUE	TRUE	samples_metadata_malaise_SE.tsv	FH001	E10	3000491445	E10	batch16	P27361	NA	sequencing successfull	PRJEB61109	ERS16367765	ERX12279836	ERR12907463
P27361_1621	FH001_H200049	SLFR5D	H200049	16S_homogenate_2019_SE	sample	Sweden	TRUE	TRUE	samples_metadata_malaise_SE.tsv	FH001	D9	3000491445	D9	batch16	P27361	NA	sequencing successfull	PRJEB61109	ERS16367973	ERX12279823	ERR12907450
P27361_1626	FH001_H200054	SLIJM2	H200054	16S_homogenate_2019_SE	sample	Sweden	TRUE	TRUE	samples_metadata_malaise_SE.tsv	FH001	E2	3000491445	E2	batch16	P27361	NA	sequencing successfull	PRJEB61109	ERS16367996	ERX12279828	ERR12907455
P27361_1657	FH001_H200085	SLWGZW	H200085	16S_homogenate_2019_SE	sample	Sweden	TRUE	TRUE	samples_metadata_malaise_SE.tsv	FH001	G9	3000491445	G9	batch16	P27361	NA	sequencing successfull	PRJEB61109	ERS16367837	ERX12279859	ERR12907486
P27361_1658	FH001_H200086	SMLJXV	H200086	16S_homogenate_2019_SE	sample	Sweden	TRUE	TRUE	samples_metadata_malaise_SE.tsv	FH001	G10	3000491445	G10	batch16	P27361	NA	sequencing successfull	PRJEB61109	ERS16367790	ERX12279860	ERR12907487
P27361_1583	FH001_H200008	SMNCR7	H200008	16S_homogenate_2019_SE	sample	Sweden	TRUE	TRUE	samples_metadata_malaise_SE.tsv	FH001	A7	3000491445	A7	batch16	P27361	During_homogenization used lysate from step mild lysis (not new buffer) and no new proteinase K added and no incubation.	sequencing successfull	PRJEB61109	ERS16368147	ERX12279785	ERR12907412
P27361_1579	FH001_H200003	SMPUM7	H200003	16S_homogenate_2019_SE	sample	Sweden	TRUE	TRUE	samples_metadata_malaise_SE.tsv	FH001	A3	3000491445	A3	batch16	P27361	During_homogenization used lysate from step mild lysis (not new buffer) and no new proteinase K added and no incubation.	sequencing successfull	PRJEB61109	ERS16368148	ERX12279781	ERR12907408
P27361_1608	FH001_H200036	SMSDHU	H200036	16S_homogenate_2019_SE	sample	Sweden	TRUE	TRUE	samples_metadata_malaise_SE.tsv	FH001	C8	3000491445	C8	batch16	P27361	NA	sequencing successfull	PRJEB61109	ERS16368024	ERX12279810	ERR12907437
P27361_1618	FH001_H200046	SNDE6M	H200046	16S_homogenate_2019_SE	sample	Sweden	TRUE	TRUE	samples_metadata_malaise_SE.tsv	FH001	D6	3000491445	D6	batch16	P27361	NA	sequencing successfull	PRJEB61109	ERS16367989	ERX12279820	ERR12907447
P27361_1619	FH001_H200047	SNDWG1	H200047	16S_homogenate_2019_SE	sample	Sweden	TRUE	TRUE	samples_metadata_malaise_SE.tsv	FH001	D7	3000491445	D7	batch16	P27361	NA	sequencing successfull	PRJEB61109	ERS16367974	ERX12279821	ERR12907448
P27361_1637	FH001_H200065	SNFITE	H200065	16S_homogenate_2019_SE	sample	Sweden	TRUE	TRUE	samples_metadata_malaise_SE.tsv	FH001	F1	3000491445	F1	batch16	P27361	NA	sequencing successfull	PRJEB61109	ERS16367804	ERX12279839	ERR12907466
P27361_1604	FH001_H200031	SNTRNW	H200031	16S_homogenate_2019_SE	sample	Sweden	TRUE	TRUE	samples_metadata_malaise_SE.tsv	FH001	C4	3000491445	C4	batch16	P27361	NA	sequencing successfull	PRJEB61109	ERS16368002	ERX12279806	ERR12907433
P27361_1584	FH001_H200009	SNWSWQ	H200009	16S_homogenate_2019_SE	sample	Sweden	TRUE	TRUE	samples_metadata_malaise_SE.tsv	FH001	A8	3000491445	A8	batch16	P27361	During_homogenization used lysate from step mild lysis (not new buffer) and no new proteinase K added and no incubation.	sequencing successfull	PRJEB61109	ERS16368155	ERX12279786	ERR12907413
P27361_1645	FH001_H200073	SNXMMH	H200073	16S_homogenate_2019_SE	sample	Sweden	TRUE	TRUE	samples_metadata_malaise_SE.tsv	FH001	F9	3000491445	F9	batch16	P27361	NA	sequencing successfull	PRJEB61109	ERS16368034	ERX12279847	ERR12907474
P27361_1639	FH001_H200067	SPJ2ZD	H200067	16S_homogenate_2019_SE	sample	Sweden	TRUE	TRUE	samples_metadata_malaise_SE.tsv	FH001	F3	3000491445	F3	batch16	P27361	NA	sequencing successfull	PRJEB61109	ERS16367781	ERX12279841	ERR12907468
P27361_1607	FH001_H200035	SPKW7I	H200035	16S_homogenate_2019_SE	sample	Sweden	TRUE	TRUE	samples_metadata_malaise_SE.tsv	FH001	C7	3000491445	C7	batch16	P27361	NA	sequencing successfull	PRJEB61109	ERS16368031	ERX12279809	ERR12907436
P27361_1580	FH001_H200004	SRBLD3	H200004	16S_homogenate_2019_SE	sample	Sweden	TRUE	TRUE	samples_metadata_malaise_SE.tsv	FH001	A4	3000491445	A4	batch16	P27361	During_homogenization used lysate from step mild lysis (not new buffer) and no new proteinase K added and no incubation.	sequencing successfull	PRJEB61109	ERS16368165	ERX12279782	ERR12907409
P27361_1620	FH001_H200048	SRNA5M	H200048	16S_homogenate_2019_SE	sample	Sweden	TRUE	TRUE	samples_metadata_malaise_SE.tsv	FH001	D8	3000491445	D8	batch16	P27361	NA	sequencing successfull	PRJEB61109	ERS16367965	ERX12279822	ERR12907449
P27361_1661	FH001_H200089	SRQDPM	H200089	16S_homogenate_2019_SE	sample	Sweden	TRUE	TRUE	samples_metadata_malaise_SE.tsv	FH001	H1	3000491445	H1	batch16	P27361	NA	sequencing successfull	PRJEB61109	ERS16367806	ERX12279863	ERR12907490
P27361_1582	FH001_H200007	SSJCPB	H200007	16S_homogenate_2019_SE	sample	Sweden	TRUE	TRUE	samples_metadata_malaise_SE.tsv	FH001	A6	3000491445	A6	batch16	P27361	During_homogenization used lysate from step mild lysis (not new buffer) and no new proteinase K added and no incubation.	sequencing successfull	PRJEB61109	ERS16368188	ERX12279784	ERR12907411
P27361_1660	FH001_H200088	SSRSKT	H200088	16S_homogenate_2019_SE	sample	Sweden	TRUE	TRUE	samples_metadata_malaise_SE.tsv	FH001	G12	3000491445	G12	batch16	P27361	NA	sequencing successfull	PRJEB61109	ERS16367815	ERX12279862	ERR12907489
P27361_1624	FH001_H200052	STX9GA	H200052	16S_homogenate_2019_SE	sample	Sweden	TRUE	TRUE	samples_metadata_malaise_SE.tsv	FH001	D12	3000491445	D12	batch16	P27361	NA	sequencing successfull	PRJEB61109	ERS16368003	ERX12279826	ERR12907453
P27361_1640	FH001_H200068	SUELGS	H200068	16S_homogenate_2019_SE	sample	Sweden	TRUE	TRUE	samples_metadata_malaise_SE.tsv	FH001	F4	3000491445	F4	batch16	P27361	NA	sequencing successfull	PRJEB61109	ERS16367796	ERX12279842	ERR12907469
P27361_1655	FH001_H200083	SUG4AB	H200083	16S_homogenate_2019_SE	sample	Sweden	TRUE	TRUE	samples_metadata_malaise_SE.tsv	FH001	G7	3000491445	G7	batch16	P27361	NA	sequencing successfull	PRJEB61109	ERS16368006	ERX12279857	ERR12907484
P27361_1652	FH001_H200080	SVBPYT	H200080	16S_homogenate_2019_SE	sample	Sweden	TRUE	TRUE	samples_metadata_malaise_SE.tsv	FH001	G4	3000491445	G4	batch16	P27361	NA	sequencing successfull	PRJEB61109	ERS16367812	ERX12279854	ERR12907481
P27361_1581	FH001_H200005	SVLQAL	H200005	16S_homogenate_2019_SE	sample	Sweden	TRUE	TRUE	samples_metadata_malaise_SE.tsv	FH001	A5	3000491445	A5	batch16	P27361	During_homogenization used lysate from step mild lysis (not new buffer) and no new proteinase K added and no incubation.	sequencing successfull	PRJEB61109	ERS16368109	ERX12279783	ERR12907410
P27361_1643	FH001_H200071	SW8LU2	H200071	16S_homogenate_2019_SE	sample	Sweden	TRUE	TRUE	samples_metadata_malaise_SE.tsv	FH001	F7	3000491445	F7	batch16	P27361	NA	sequencing successfull	PRJEB61109	ERS16367820	ERX12279845	ERR12907472
P27361_1635	FH001_H200063	SWEBLM	H200063	16S_homogenate_2019_SE	sample	Sweden	TRUE	TRUE	samples_metadata_malaise_SE.tsv	FH001	E11	3000491445	E11	batch16	P27361	NA	sequencing successfull	PRJEB61109	ERS16367774	ERX12279837	ERR12907464
P27361_1648	FH001_H200076	SWLE9M	H200076	16S_homogenate_2019_SE	sample	Sweden	TRUE	TRUE	samples_metadata_malaise_SE.tsv	FH001	F12	3000491445	F12	batch16	P27361	NA	sequencing successfull	PRJEB61109	ERS16367789	ERX12279850	ERR12907477
P27361_1600	FH001_H200027	SX1TDF	H200027	16S_homogenate_2019_SE	sample	Sweden	TRUE	TRUE	samples_metadata_malaise_SE.tsv	FH001	B12	3000491445	B12	batch16	P27361	NA	sequencing successfull	PRJEB61109	ERS16367971	ERX12279802	ERR12907429
P27361_1631	FH001_H200059	SX6INN	H200059	16S_homogenate_2019_SE	sample	Sweden	TRUE	TRUE	samples_metadata_malaise_SE.tsv	FH001	E7	3000491445	E7	batch16	P27361	NA	sequencing successfull	PRJEB61109	ERS16367952	ERX12279833	ERR12907460
P27361_1632	FH001_H200060	SXWKDF	H200060	16S_homogenate_2019_SE	sample	Sweden	TRUE	TRUE	samples_metadata_malaise_SE.tsv	FH001	E8	3000491445	E8	batch16	P27361	NA	sequencing successfull	PRJEB61109	ERS16367841	ERX12279834	ERR12907461
P27361_1641	FH001_H200069	SYJ97P	H200069	16S_homogenate_2019_SE	sample	Sweden	TRUE	TRUE	samples_metadata_malaise_SE.tsv	FH001	F5	3000491445	F5	batch16	P27361	NA	sequencing successfull	PRJEB61109	ERS16367773	ERX12279843	ERR12907470
P27361_1598	FH001_H200025	SYMIGN	H200025	16S_homogenate_2019_SE	sample	Sweden	TRUE	TRUE	samples_metadata_malaise_SE.tsv	FH001	B10	3000491445	B10	batch16	P27361	NA	sequencing successfull	PRJEB61109	ERS16368022	ERX12279800	ERR12907427
P27361_1577	FH001_H200001	SYTNBH	H200001	16S_homogenate_2019_SE	sample	Sweden	TRUE	TRUE	samples_metadata_malaise_SE.tsv	FH001	A1	3000491445	A1	batch16	P27361	During_homogenization used lysate from step mild lysis (not new buffer) and no new proteinase K added and no incubation.	sequencing successfull	PRJEB61109	ERS16368094	ERX12279779	ERR12907406
P27361_1647	FH001_H200075	SZ2LXP	H200075	16S_homogenate_2019_SE	sample	Sweden	TRUE	TRUE	samples_metadata_malaise_SE.tsv	FH001	F11	3000491445	F11	batch16	P27361	NA	sequencing successfull	PRJEB61109	ERS16367834	ERX12279849	ERR12907476
P27361_1651	FH001_H200079	SZ8FDW	H200079	16S_homogenate_2019_SE	sample	Sweden	TRUE	TRUE	samples_metadata_malaise_SE.tsv	FH001	G3	3000491445	G3	batch16	P27361	NA	sequencing successfull	PRJEB61109	ERS16367983	ERX12279853	ERR12907480
P27361_1627	FH001_H200055	SZQSVF	H200055	16S_homogenate_2019_SE	sample	Sweden	TRUE	TRUE	samples_metadata_malaise_SE.tsv	FH001	E3	3000491445	E3	batch16	P27361	NA	sequencing successfull	PRJEB61109	ERS16367799	ERX12279829	ERR12907456
P28409_1173	FH008_H200687	S1C9E3	H200687	16S_homogenate_2019_SE	sample	Sweden	TRUE	TRUE	samples_metadata_malaise_SE.tsv	FH008	E10	3000491440	E10	batch17	P28409	NA	sequencing successfull	PRJEB61109	ERS16368009	ERX12280045	ERR12907672
P28409_1159	FH008_H200711	S1CCLJ	H200711	16S_homogenate_2019_SE	sample	Sweden	TRUE	TRUE	samples_metadata_malaise_SE.tsv	FH008	G8	3000491440	G8	batch17	P28409	NA	sequencing successfull	PRJEB61109	ERS16368392	ERX12280031	ERR12907658
P28409_1204	FH007_H200574	S1FABT	H200574	16S_homogenate_2019_SE	sample	Sweden	TRUE	TRUE	samples_metadata_malaise_SE.tsv	FH007	D2	3000491439	D2	batch17	P28409	NA	sequencing successfull	PRJEB61109	ERS16366417	ERX12280075	ERR12907702
P28409_1187	FH008_H200664	S1GM9R	H200664	16S_homogenate_2019_SE	sample	Sweden	TRUE	TRUE	samples_metadata_malaise_SE.tsv	FH008	C12	3000491440	C12	batch17	P28409	NA	sequencing successfull	PRJEB61109	ERS16368244	ERX12280059	ERR12907686
P28409_1181	FH008_H200688	S1HTFB	H200688	16S_homogenate_2019_SE	sample	Sweden	TRUE	TRUE	samples_metadata_malaise_SE.tsv	FH008	E11	3000491440	E11	batch17	P28409	NA	sequencing successfull	PRJEB61109	ERS16368227	ERX12280053	ERR12907680
P28409_1262	FH007_H200607	S1PDI4	H200607	16S_homogenate_2019_SE	sample	Sweden	TRUE	TRUE	samples_metadata_malaise_SE.tsv	FH007	F9	3000491439	F9	batch17	P28409	NA	sequencing successfull	PRJEB61109	ERS16366498	ERX12280133	ERR12907760
P28409_1313	FH009_H200723	S1TUQB	H200723	16S_homogenate_2019_SE	sample	Sweden	TRUE	TRUE	samples_metadata_malaise_SE.tsv	FH009	A4	3000491441	A4	batch17	P28409	NA	sequencing successfull	PRJEB61109	ERS16367838	ERX12280183	ERR12907810
P28409_1113	FH008_H200629	S1UAL9	H200629	16S_homogenate_2019_SE	sample	Sweden	TRUE	TRUE	samples_metadata_malaise_SE.tsv	FH008	A3	3000491440	A3	batch17	P28409	NA	sequencing successfull	PRJEB61109	ERS16366689	ERX12279985	ERR12907612
P28409_1289	FH009_H200719	S25EWP	H200719	16S_homogenate_2019_SE	sample	Sweden	TRUE	TRUE	samples_metadata_malaise_SE.tsv	FH009	A1	3000491441	A1	batch17	P28409	NA	sequencing successfull	PRJEB61109	ERS16368089	ERX12280159	ERR12907786
P28409_1318	FH009_H200787	S2HURU	H200787	16S_homogenate_2019_SE	sample	Sweden	TRUE	TRUE	samples_metadata_malaise_SE.tsv	FH009	F4	3000491441	F4	batch17	P28409	NA	sequencing successfull	PRJEB61109	ERS16368101	ERX12280188	ERR12907815
P28409_1371	FH009_H200756	S2KWSF	H200756	16S_homogenate_2019_SE	sample	Sweden	TRUE	TRUE	samples_metadata_malaise_SE.tsv	FH009	C11	3000491441	C11	batch17	P28409	NA	sequencing successfull	PRJEB61109	ERS16368212	ERX12280241	ERR12907868
P28409_1127	FH008_H200707	S2NUHR	H200707	16S_homogenate_2019_SE	sample	Sweden	TRUE	TRUE	samples_metadata_malaise_SE.tsv	FH008	G4	3000491440	G4	batch17	P28409	NA	sequencing successfull	PRJEB61109	ERS16368365	ERX12279999	ERR12907626
P28409_1023	FH006_H200523	S2QTHD	H200523	16S_homogenate_2019_SE	sample	Sweden	TRUE	TRUE	samples_metadata_malaise_SE.tsv	FH006	G3	3000491438	G3	batch17	P28409	NA	sequencing successfull	PRJEB61109	ERS16367945	ERX12279896	ERR12907523
P28409_1339	FH009_H200752	S2XJ1N	H200752	16S_homogenate_2019_SE	sample	Sweden	TRUE	TRUE	samples_metadata_malaise_SE.tsv	FH009	C7	3000491441	C7	batch17	P28409	NA	sequencing successfull	PRJEB61109	ERS16367829	ERX12280209	ERR12907836
P28409_1179	FH008_H200663	S3FDNW	H200663	16S_homogenate_2019_SE	sample	Sweden	TRUE	TRUE	samples_metadata_malaise_SE.tsv	FH008	C11	3000491440	C11	batch17	P28409	NA	sequencing successfull	PRJEB61109	ERS16368319	ERX12280051	ERR12907678
P28409_1101	FH008_H200678	S3JMJZ	H200678	16S_homogenate_2019_SE	sample	Sweden	TRUE	TRUE	samples_metadata_malaise_SE.tsv	FH008	E1	3000491440	E1	batch17	P28409	NA	sequencing successfull	PRJEB61109	ERS16368218	ERX12279973	ERR12907600
P28409_1134	FH008_H200696	S3LGPU	H200696	16S_homogenate_2019_SE	sample	Sweden	TRUE	TRUE	samples_metadata_malaise_SE.tsv	FH008	F5	3000491440	F5	batch17	P28409	NA	sequencing successfull	PRJEB61109	ERS16367978	ERX12280006	ERR12907633
P28409_1366	FH009_H200794	S3QSHI	H200794	16S_homogenate_2019_SE	sample	Sweden	TRUE	TRUE	samples_metadata_malaise_SE.tsv	FH009	F10	3000491441	F10	batch17	P28409	NA	sequencing successfull	PRJEB61109	ERS16368157	ERX12280236	ERR12907863
P28409_1276	FH007_H200584	S3T3W7	H200584	16S_homogenate_2019_SE	sample	Sweden	TRUE	TRUE	samples_metadata_malaise_SE.tsv	FH007	D11	3000491439	D11	batch17	P28409	NA	sequencing successfull	PRJEB61109	ERS16366238	ERX12280147	ERR12907774
P28409_1165	FH008_H200686	S4D2CW	H200686	16S_homogenate_2019_SE	sample	Sweden	TRUE	TRUE	samples_metadata_malaise_SE.tsv	FH008	E9	3000491440	E9	batch17	P28409	NA	sequencing successfull	PRJEB61109	ERS16368272	ERX12280037	ERR12907664
P28409_1035	FH006_H200476	S4DPZH	H200476	16S_homogenate_2019_SE	sample	Sweden	TRUE	TRUE	samples_metadata_malaise_SE.tsv	FH006	C5	3000491438	C5	batch17	P28409	NA	sequencing successfull	PRJEB61109	ERS16368216	ERX12279908	ERR12907535
P28409_1210	FH007_H200551	S4GTYL	H200551	16S_homogenate_2019_SE	sample	Sweden	TRUE	TRUE	samples_metadata_malaise_SE.tsv	FH007	B3	3000491439	B3	batch17	P28409	NA	sequencing successfull	PRJEB61109	ERS16366302	ERX12280081	ERR12907708
P28409_1199	FH007_H200611	S4MPUU	H200611	16S_homogenate_2019_SE	sample	Sweden	TRUE	TRUE	samples_metadata_malaise_SE.tsv	FH007	G1	3000491439	G1	batch17	P28409	NA	sequencing successfull	PRJEB61109	ERS16366312	ERX12280070	ERR12907697
P28409_1296	FH009_H200811	S4MTMC	H200811	16S_homogenate_2019_SE	sample	Sweden	TRUE	TRUE	samples_metadata_malaise_SE.tsv	FH009	H1	3000491441	H1	batch17	P28409	NA	sequencing successfull	PRJEB61109	ERS16368137	ERX12280166	ERR12907793
P28409_1191	FH008_H200715	S4N97M	H200715	16S_homogenate_2019_SE	sample	Sweden	TRUE	TRUE	samples_metadata_malaise_SE.tsv	FH008	G12	3000491440	G12	batch17	P28409	NA	sequencing successfull	PRJEB61109	ERS16367966	ERX12280063	ERR12907690
P28409_1075	FH006_H200481	S4PDEF	H200481	16S_homogenate_2019_SE	sample	Sweden	TRUE	TRUE	samples_metadata_malaise_SE.tsv	FH006	C10	3000491438	C10	batch17	P28409	NA	sequencing successfull	PRJEB61109	ERS16368263	ERX12279948	ERR12907575
P28409_1178	FH008_H200651	S4TZJV	H200651	16S_homogenate_2019_SE	sample	Sweden	TRUE	TRUE	samples_metadata_malaise_SE.tsv	FH008	B11	3000491440	B11	batch17	P28409	NA	sequencing successfull	PRJEB61109	ERS16367813	ERX12280050	ERR12907677
P28409_1261	FH007_H200595	S4W564	H200595	16S_homogenate_2019_SE	sample	Sweden	TRUE	TRUE	samples_metadata_malaise_SE.tsv	FH007	E9	3000491439	E9	batch17	P28409	NA	sequencing successfull	PRJEB61109	ERS16369239	ERX12280132	ERR12907759
P28409_1125	FH008_H200681	S4YBD1	H200681	16S_homogenate_2019_SE	sample	Sweden	TRUE	TRUE	samples_metadata_malaise_SE.tsv	FH008	E4	3000491440	E4	batch17	P28409	NA	sequencing successfull	PRJEB61109	ERS16368001	ERX12279997	ERR12907624
P28409_1370	FH009_H200743	S5456K	H200743	16S_homogenate_2019_SE	sample	Sweden	TRUE	TRUE	samples_metadata_malaise_SE.tsv	FH009	B11	3000491441	B11	batch17	P28409	NA	sequencing successfull	PRJEB61109	ERS16368070	ERX12280240	ERR12907867
P28409_1071	FH006_H200530	S5AKF3	H200530	16S_homogenate_2019_SE	sample	Sweden	TRUE	TRUE	samples_metadata_malaise_SE.tsv	FH006	G9	3000491438	G9	batch17	P28409	NA	sequencing successfull	PRJEB61109	ERS16368249	ERX12279944	ERR12907571
P28409_1097	FH008_H200627	S5G7KY	H200627	16S_homogenate_2019_SE	sample	Sweden	TRUE	TRUE	samples_metadata_malaise_SE.tsv	FH008	A1	3000491440	A1	batch17	P28409	NA	sequencing successfull	PRJEB61109	ERS16366728	ERX12279969	ERR12907596
P28409_1300	FH009_H200759	S5KM45	H200759	16S_homogenate_2019_SE	sample	Sweden	TRUE	TRUE	samples_metadata_malaise_SE.tsv	FH009	D2	3000491441	D2	batch17	P28409	NA	sequencing successfull	PRJEB61109	ERS16368144	ERX12280170	ERR12907797
P28409_1326	FH009_H200788	S5MCZE	H200788	16S_homogenate_2019_SE	sample	Sweden	TRUE	TRUE	samples_metadata_malaise_SE.tsv	FH009	F5	3000491441	F5	batch17	P28409	NA	sequencing successfull	PRJEB61109	ERS16368108	ERX12280196	ERR12907823
P28409_1092	FH006_H200496	S5NLKP	H200496	16S_homogenate_2019_SE	sample	Sweden	TRUE	TRUE	samples_metadata_malaise_SE.tsv	FH006	D12	3000491438	D12	batch17	P28409	NA	sequencing successfull	PRJEB61109	ERS16367961	ERX12279965	ERR12907592
P28409_1147	FH008_H200659	S5PYIE	H200659	16S_homogenate_2019_SE	sample	Sweden	TRUE	TRUE	samples_metadata_malaise_SE.tsv	FH008	C7	3000491440	C7	batch17	P28409	NA	sequencing successfull	PRJEB61109	ERS16367849	ERX12280019	ERR12907646
P28409_1190	FH008_H200703	S5VCHR	H200703	16S_homogenate_2019_SE	sample	Sweden	TRUE	TRUE	samples_metadata_malaise_SE.tsv	FH008	F12	3000491440	F12	batch17	P28409	NA	sequencing successfull	PRJEB61109	ERS16368326	ERX12280062	ERR12907689
P28409_1291	FH009_H200745	S5YTRE	H200745	16S_homogenate_2019_SE	sample	Sweden	TRUE	TRUE	samples_metadata_malaise_SE.tsv	FH009	C1	3000491441	C1	batch17	P28409	NA	sequencing successfull	PRJEB61109	ERS16366814	ERX12280161	ERR12907788
P28409_1145	FH008_H200633	S6H3TG	H200633	16S_homogenate_2019_SE	sample	Sweden	TRUE	TRUE	samples_metadata_malaise_SE.tsv	FH008	A7	3000491440	A7	batch17	P28409	NA	sequencing successfull	PRJEB61109	ERS16366495	ERX12280017	ERR12907644
P28409_1251	FH007_H200568	S6QSCJ	H200568	16S_homogenate_2019_SE	sample	Sweden	TRUE	TRUE	samples_metadata_malaise_SE.tsv	FH007	C8	3000491439	C8	batch17	P28409	NA	sequencing successfull	PRJEB61109	ERS16366362	ERX12280122	ERR12907749
P28409_1327	FH009_H200801	S6XNYI	H200801	16S_homogenate_2019_SE	sample	Sweden	TRUE	TRUE	samples_metadata_malaise_SE.tsv	FH009	G5	3000491441	G5	batch17	P28409	NA	sequencing successfull	PRJEB61109	ERS16368004	ERX12280197	ERR12907824
P28409_1332	FH009_H200764	S7A9IA	H200764	16S_homogenate_2019_SE	sample	Sweden	TRUE	TRUE	samples_metadata_malaise_SE.tsv	FH009	D6	3000491441	D6	batch17	P28409	NA	sequencing successfull	PRJEB61109	ERS16368202	ERX12280202	ERR12907829
P28409_1238	FH007_H200604	S7AAWU	H200604	16S_homogenate_2019_SE	sample	Sweden	TRUE	TRUE	samples_metadata_malaise_SE.tsv	FH007	F6	3000491439	F6	batch17	P28409	NA	sequencing successfull	PRJEB61109	ERS16367935	ERX12280109	ERR12907736
P28409_1025	FH006_H200451	S7GKMQ	H200451	16S_homogenate_2019_SE	sample	Sweden	TRUE	TRUE	samples_metadata_malaise_SE.tsv	FH006	A4	3000491438	A4	batch17	P28409	NA	sequencing successfull	PRJEB61109	ERS16368358	ERX12279898	ERR12907525
