sampleID_NGI	sampleID_SEQ	sampleID_FIELD	sampleID_LAB	dataset	lab_sample_type	country	biological_spikes	artificial_spikes	sample_metadata_file	lysate_rack_ID	lysate_well_ID	dna_plate_ID	dna_plate_well_ID	sequencing_batch	sequencing_batch_NGI	notes
P27361_1599	FH001_H200026	S3EXT7	H200026	CO1_homogenate_2019_SE	sample	Sweden	TRUE	TRUE	samples_metadata_malaise_SE_2019	FH001	B11	3000491445	B11	batch16	P27361	NA
P27361_1596	FH001_H200023	S3IEQ2	H200023	CO1_homogenate_2019_SE	sample	Sweden	TRUE	TRUE	samples_metadata_malaise_SE_2019	FH001	B8	3000491445	B8	batch16	P27361	NA
P27361_1611	FH001_H200039	S4SJB2	H200039	CO1_homogenate_2019_SE	sample	Sweden	TRUE	TRUE	samples_metadata_malaise_SE_2019	FH001	C11	3000491445	C11	batch16	P27361	NA
P27361_1659	FH001_H200087	S4YFYY	H200087	CO1_homogenate_2019_SE	sample	Sweden	TRUE	TRUE	samples_metadata_malaise_SE_2019	FH001	G11	3000491445	G11	batch16	P27361	NA
P27361_1615	FH001_H200043	S5CD1W	H200043	CO1_homogenate_2019_SE	sample	Sweden	TRUE	TRUE	samples_metadata_malaise_SE_2019	FH001	D3	3000491445	D3	batch16	P27361	NA
P27361_1617	FH001_H200045	S5Y1GE	H200045	CO1_homogenate_2019_SE	sample	Sweden	TRUE	TRUE	samples_metadata_malaise_SE_2019	FH001	D5	3000491445	D5	batch16	P27361	NA
P27361_1610	FH001_H200038	S6D8YY	H200038	CO1_homogenate_2019_SE	sample	Sweden	TRUE	TRUE	samples_metadata_malaise_SE_2019	FH001	C10	3000491445	C10	batch16	P27361	NA
P27361_1614	FH001_H200042	S7IBJI	H200042	CO1_homogenate_2019_SE	sample	Sweden	TRUE	TRUE	samples_metadata_malaise_SE_2019	FH001	D2	3000491445	D2	batch16	P27361	NA
P27361_1588	FH001_H200015	S9JXEK	H200015	CO1_homogenate_2019_SE	sample	Sweden	TRUE	TRUE	samples_metadata_malaise_SE_2019	FH001	A12	3000491445	A12	batch16	P27361	During_homogenization used lysate from step mild lysis (not new buffer) and no new proteinase K added and no incubation.
P27361_1595	FH001_H200022	S9KG3V	H200022	CO1_homogenate_2019_SE	sample	Sweden	TRUE	TRUE	samples_metadata_malaise_SE_2019	FH001	B7	3000491445	B7	batch16	P27361	NA
P27361_1601	FH001_H200028	SAN7C2	H200028	CO1_homogenate_2019_SE	sample	Sweden	TRUE	TRUE	samples_metadata_malaise_SE_2019	FH001	C1	3000491445	C1	batch16	P27361	NA
P27361_1633	FH001_H200061	SB8JV9	H200061	CO1_homogenate_2019_SE	sample	Sweden	TRUE	TRUE	samples_metadata_malaise_SE_2019	FH001	E9	3000491445	E9	batch16	P27361	NA
P27361_1613	FH001_H200041	SBBJEP	H200041	CO1_homogenate_2019_SE	sample	Sweden	TRUE	TRUE	samples_metadata_malaise_SE_2019	FH001	D1	3000491445	D1	batch16	P27361	NA
P27361_1628	FH001_H200056	SBEKL2	H200056	CO1_homogenate_2019_SE	sample	Sweden	TRUE	TRUE	samples_metadata_malaise_SE_2019	FH001	E4	3000491445	E4	batch16	P27361	NA
P27361_1589	FH001_H200016	SBEZW2	H200016	CO1_homogenate_2019_SE	sample	Sweden	TRUE	TRUE	samples_metadata_malaise_SE_2019	FH001	B1	3000491445	B1	batch16	P27361	NA
P27361_1616	FH001_H200044	SBGBVI	H200044	CO1_homogenate_2019_SE	sample	Sweden	TRUE	TRUE	samples_metadata_malaise_SE_2019	FH001	D4	3000491445	D4	batch16	P27361	NA
P27361_1638	FH001_H200066	SBVJ3W	H200066	CO1_homogenate_2019_SE	sample	Sweden	TRUE	TRUE	samples_metadata_malaise_SE_2019	FH001	F2	3000491445	F2	batch16	P27361	NA
P27361_1650	FH001_H200078	SBX1DM	H200078	CO1_homogenate_2019_SE	sample	Sweden	TRUE	TRUE	samples_metadata_malaise_SE_2019	FH001	G2	3000491445	G2	batch16	P27361	NA
P27361_1609	FH001_H200037	SDZU3C	H200037	CO1_homogenate_2019_SE	sample	Sweden	TRUE	TRUE	samples_metadata_malaise_SE_2019	FH001	C9	3000491445	C9	batch16	P27361	NA
P27361_1653	FH001_H200081	SEUTFF	H200081	CO1_homogenate_2019_SE	sample	Sweden	TRUE	TRUE	samples_metadata_malaise_SE_2019	FH001	G5	3000491445	G5	batch16	P27361	NA
P27361_1597	FH001_H200024	SEUXSE	H200024	CO1_homogenate_2019_SE	sample	Sweden	TRUE	TRUE	samples_metadata_malaise_SE_2019	FH001	B9	3000491445	B9	batch16	P27361	NA
P27361_1590	FH001_H200017	SF9BLX	H200017	CO1_homogenate_2019_SE	sample	Sweden	TRUE	TRUE	samples_metadata_malaise_SE_2019	FH001	B2	3000491445	B2	batch16	P27361	NA
P27361_1629	FH001_H200057	SFCFHL	H200057	CO1_homogenate_2019_SE	sample	Sweden	TRUE	TRUE	samples_metadata_malaise_SE_2019	FH001	E5	3000491445	E5	batch16	P27361	NA
P27361_1602	FH001_H200029	SFHARQ	H200029	CO1_homogenate_2019_SE	sample	Sweden	TRUE	TRUE	samples_metadata_malaise_SE_2019	FH001	C2	3000491445	C2	batch16	P27361	NA
P27361_1585	FH001_H200010	SGFKYG	H200010	CO1_homogenate_2019_SE	sample	Sweden	TRUE	TRUE	samples_metadata_malaise_SE_2019	FH001	A9	3000491445	A9	batch16	P27361	During_homogenization used lysate from step mild lysis (not new buffer) and no new proteinase K added and no incubation.
P27361_1644	FH001_H200072	SGPDF7	H200072	CO1_homogenate_2019_SE	sample	Sweden	TRUE	TRUE	samples_metadata_malaise_SE_2019	FH001	F8	3000491445	F8	batch16	P27361	NA
P27361_1578	FH001_H200002	SGSEDV	H200002	CO1_homogenate_2019_SE	sample	Sweden	TRUE	TRUE	samples_metadata_malaise_SE_2019	FH001	A2	3000491445	A2	batch16	P27361	During_homogenization used lysate from step mild lysis (not new buffer) and no new proteinase K added and no incubation.
P27361_1586	FH001_H200011	SH1E3B	H200011	CO1_homogenate_2019_SE	sample	Sweden	TRUE	TRUE	samples_metadata_malaise_SE_2019	FH001	A10	3000491445	A10	batch16	P27361	During_homogenization used lysate from step mild lysis (not new buffer) and no new proteinase K added and no incubation.
P27361_1594	FH001_H200021	SHB1FF	H200021	CO1_homogenate_2019_SE	sample	Sweden	TRUE	TRUE	samples_metadata_malaise_SE_2019	FH001	B6	3000491445	B6	batch16	P27361	NA
P27361_1636	FH001_H200064	SHJE1Z	H200064	CO1_homogenate_2019_SE	sample	Sweden	TRUE	TRUE	samples_metadata_malaise_SE_2019	FH001	E12	3000491445	E12	batch16	P27361	NA
P27361_1625	FH001_H200053	SHQXWN	H200053	CO1_homogenate_2019_SE	sample	Sweden	TRUE	TRUE	samples_metadata_malaise_SE_2019	FH001	E1	3000491445	E1	batch16	P27361	NA
P27361_1622	FH001_H200050	SHRSMZ	H200050	CO1_homogenate_2019_SE	sample	Sweden	TRUE	TRUE	samples_metadata_malaise_SE_2019	FH001	D10	3000491445	D10	batch16	P27361	NA
P27361_1646	FH001_H200074	SIBYCG	H200074	CO1_homogenate_2019_SE	sample	Sweden	TRUE	TRUE	samples_metadata_malaise_SE_2019	FH001	F10	3000491445	F10	batch16	P27361	NA
P27361_1654	FH001_H200082	SIGZUF	H200082	CO1_homogenate_2019_SE	sample	Sweden	TRUE	TRUE	samples_metadata_malaise_SE_2019	FH001	G6	3000491445	G6	batch16	P27361	NA
P27361_1630	FH001_H200058	SJ2E6U	H200058	CO1_homogenate_2019_SE	sample	Sweden	TRUE	TRUE	samples_metadata_malaise_SE_2019	FH001	E6	3000491445	E6	batch16	P27361	NA
P27361_1606	FH001_H200033	SJ9SMZ	H200033	CO1_homogenate_2019_SE	sample	Sweden	TRUE	TRUE	samples_metadata_malaise_SE_2019	FH001	C6	3000491445	C6	batch16	P27361	NA
P27361_1591	FH001_H200018	SJAAS3	H200018	CO1_homogenate_2019_SE	sample	Sweden	TRUE	TRUE	samples_metadata_malaise_SE_2019	FH001	B3	3000491445	B3	batch16	P27361	NA
P27361_1592	FH001_H200019	SJLBVX	H200019	CO1_homogenate_2019_SE	sample	Sweden	TRUE	TRUE	samples_metadata_malaise_SE_2019	FH001	B4	3000491445	B4	batch16	P27361	NA
P27361_1605	FH001_H200032	SK5BWF	H200032	CO1_homogenate_2019_SE	sample	Sweden	TRUE	TRUE	samples_metadata_malaise_SE_2019	FH001	C5	3000491445	C5	batch16	P27361	NA
P27361_1662	FH001_H200090	SKEKNQ	H200090	CO1_homogenate_2019_SE	sample	Sweden	TRUE	TRUE	samples_metadata_malaise_SE_2019	FH001	H2	3000491445	H2	batch16	P27361	NA
P27361_1649	FH001_H200077	SKGIXS	H200077	CO1_homogenate_2019_SE	sample	Sweden	TRUE	TRUE	samples_metadata_malaise_SE_2019	FH001	G1	3000491445	G1	batch16	P27361	NA
P27361_1623	FH001_H200051	SKHKTZ	H200051	CO1_homogenate_2019_SE	sample	Sweden	TRUE	TRUE	samples_metadata_malaise_SE_2019	FH001	D11	3000491445	D11	batch16	P27361	NA
P27361_1612	FH001_H200040	SKX2SH	H200040	CO1_homogenate_2019_SE	sample	Sweden	TRUE	TRUE	samples_metadata_malaise_SE_2019	FH001	C12	3000491445	C12	batch16	P27361	NA
P27361_1642	FH001_H200070	SL18JG	H200070	CO1_homogenate_2019_SE	sample	Sweden	TRUE	TRUE	samples_metadata_malaise_SE_2019	FH001	F6	3000491445	F6	batch16	P27361	NA
P27361_1593	FH001_H200020	SL1LXU	H200020	CO1_homogenate_2019_SE	sample	Sweden	TRUE	TRUE	samples_metadata_malaise_SE_2019	FH001	B5	3000491445	B5	batch16	P27361	NA
P27361_1587	FH001_H200014	SL9C2W	H200014	CO1_homogenate_2019_SE	sample	Sweden	TRUE	TRUE	samples_metadata_malaise_SE_2019	FH001	A11	3000491445	A11	batch16	P27361	During_homogenization used lysate from step mild lysis (not new buffer) and no new proteinase K added and no incubation.
P27361_1634	FH001_H200062	SLBS4M	H200062	CO1_homogenate_2019_SE	sample	Sweden	TRUE	TRUE	samples_metadata_malaise_SE_2019	FH001	E10	3000491445	E10	batch16	P27361	NA
P27361_1621	FH001_H200049	SLFR5D	H200049	CO1_homogenate_2019_SE	sample	Sweden	TRUE	TRUE	samples_metadata_malaise_SE_2019	FH001	D9	3000491445	D9	batch16	P27361	NA
P27361_1626	FH001_H200054	SLIJM2	H200054	CO1_homogenate_2019_SE	sample	Sweden	TRUE	TRUE	samples_metadata_malaise_SE_2019	FH001	E2	3000491445	E2	batch16	P27361	NA
P27361_1657	FH001_H200085	SLWGZW	H200085	CO1_homogenate_2019_SE	sample	Sweden	TRUE	TRUE	samples_metadata_malaise_SE_2019	FH001	G9	3000491445	G9	batch16	P27361	NA
P27361_1658	FH001_H200086	SMLJXV	H200086	CO1_homogenate_2019_SE	sample	Sweden	TRUE	TRUE	samples_metadata_malaise_SE_2019	FH001	G10	3000491445	G10	batch16	P27361	NA
P27361_1583	FH001_H200008	SMNCR7	H200008	CO1_homogenate_2019_SE	sample	Sweden	TRUE	TRUE	samples_metadata_malaise_SE_2019	FH001	A7	3000491445	A7	batch16	P27361	During_homogenization used lysate from step mild lysis (not new buffer) and no new proteinase K added and no incubation.
P27361_1579	FH001_H200003	SMPUM7	H200003	CO1_homogenate_2019_SE	sample	Sweden	TRUE	TRUE	samples_metadata_malaise_SE_2019	FH001	A3	3000491445	A3	batch16	P27361	During_homogenization used lysate from step mild lysis (not new buffer) and no new proteinase K added and no incubation.
P27361_1608	FH001_H200036	SMSDHU	H200036	CO1_homogenate_2019_SE	sample	Sweden	TRUE	TRUE	samples_metadata_malaise_SE_2019	FH001	C8	3000491445	C8	batch16	P27361	NA
P27361_1618	FH001_H200046	SNDE6M	H200046	CO1_homogenate_2019_SE	sample	Sweden	TRUE	TRUE	samples_metadata_malaise_SE_2019	FH001	D6	3000491445	D6	batch16	P27361	NA
P27361_1619	FH001_H200047	SNDWG1	H200047	CO1_homogenate_2019_SE	sample	Sweden	TRUE	TRUE	samples_metadata_malaise_SE_2019	FH001	D7	3000491445	D7	batch16	P27361	NA
P27361_1637	FH001_H200065	SNFITE	H200065	CO1_homogenate_2019_SE	sample	Sweden	TRUE	TRUE	samples_metadata_malaise_SE_2019	FH001	F1	3000491445	F1	batch16	P27361	NA
P27361_1604	FH001_H200031	SNTRNW	H200031	CO1_homogenate_2019_SE	sample	Sweden	TRUE	TRUE	samples_metadata_malaise_SE_2019	FH001	C4	3000491445	C4	batch16	P27361	NA
P27361_1584	FH001_H200009	SNWSWQ	H200009	CO1_homogenate_2019_SE	sample	Sweden	TRUE	TRUE	samples_metadata_malaise_SE_2019	FH001	A8	3000491445	A8	batch16	P27361	During_homogenization used lysate from step mild lysis (not new buffer) and no new proteinase K added and no incubation.
P27361_1645	FH001_H200073	SNXMMH	H200073	CO1_homogenate_2019_SE	sample	Sweden	TRUE	TRUE	samples_metadata_malaise_SE_2019	FH001	F9	3000491445	F9	batch16	P27361	NA
P27361_1639	FH001_H200067	SPJ2ZD	H200067	CO1_homogenate_2019_SE	sample	Sweden	TRUE	TRUE	samples_metadata_malaise_SE_2019	FH001	F3	3000491445	F3	batch16	P27361	NA
P27361_1607	FH001_H200035	SPKW7I	H200035	CO1_homogenate_2019_SE	sample	Sweden	TRUE	TRUE	samples_metadata_malaise_SE_2019	FH001	C7	3000491445	C7	batch16	P27361	NA
P27361_1580	FH001_H200004	SRBLD3	H200004	CO1_homogenate_2019_SE	sample	Sweden	TRUE	TRUE	samples_metadata_malaise_SE_2019	FH001	A4	3000491445	A4	batch16	P27361	During_homogenization used lysate from step mild lysis (not new buffer) and no new proteinase K added and no incubation.
P27361_1620	FH001_H200048	SRNA5M	H200048	CO1_homogenate_2019_SE	sample	Sweden	TRUE	TRUE	samples_metadata_malaise_SE_2019	FH001	D8	3000491445	D8	batch16	P27361	NA
P27361_1661	FH001_H200089	SRQDPM	H200089	CO1_homogenate_2019_SE	sample	Sweden	TRUE	TRUE	samples_metadata_malaise_SE_2019	FH001	H1	3000491445	H1	batch16	P27361	NA
P27361_1582	FH001_H200007	SSJCPB	H200007	CO1_homogenate_2019_SE	sample	Sweden	TRUE	TRUE	samples_metadata_malaise_SE_2019	FH001	A6	3000491445	A6	batch16	P27361	During_homogenization used lysate from step mild lysis (not new buffer) and no new proteinase K added and no incubation.
P27361_1660	FH001_H200088	SSRSKT	H200088	CO1_homogenate_2019_SE	sample	Sweden	TRUE	TRUE	samples_metadata_malaise_SE_2019	FH001	G12	3000491445	G12	batch16	P27361	NA
P27361_1624	FH001_H200052	STX9GA	H200052	CO1_homogenate_2019_SE	sample	Sweden	TRUE	TRUE	samples_metadata_malaise_SE_2019	FH001	D12	3000491445	D12	batch16	P27361	NA
P27361_1640	FH001_H200068	SUELGS	H200068	CO1_homogenate_2019_SE	sample	Sweden	TRUE	TRUE	samples_metadata_malaise_SE_2019	FH001	F4	3000491445	F4	batch16	P27361	NA
P27361_1655	FH001_H200083	SUG4AB	H200083	CO1_homogenate_2019_SE	sample	Sweden	TRUE	TRUE	samples_metadata_malaise_SE_2019	FH001	G7	3000491445	G7	batch16	P27361	NA
P27361_1652	FH001_H200080	SVBPYT	H200080	CO1_homogenate_2019_SE	sample	Sweden	TRUE	TRUE	samples_metadata_malaise_SE_2019	FH001	G4	3000491445	G4	batch16	P27361	NA
P27361_1581	FH001_H200005	SVLQAL	H200005	CO1_homogenate_2019_SE	sample	Sweden	TRUE	TRUE	samples_metadata_malaise_SE_2019	FH001	A5	3000491445	A5	batch16	P27361	During_homogenization used lysate from step mild lysis (not new buffer) and no new proteinase K added and no incubation.
P27361_1643	FH001_H200071	SW8LU2	H200071	CO1_homogenate_2019_SE	sample	Sweden	TRUE	TRUE	samples_metadata_malaise_SE_2019	FH001	F7	3000491445	F7	batch16	P27361	NA
P27361_1635	FH001_H200063	SWEBLM	H200063	CO1_homogenate_2019_SE	sample	Sweden	TRUE	TRUE	samples_metadata_malaise_SE_2019	FH001	E11	3000491445	E11	batch16	P27361	NA
P27361_1648	FH001_H200076	SWLE9M	H200076	CO1_homogenate_2019_SE	sample	Sweden	TRUE	TRUE	samples_metadata_malaise_SE_2019	FH001	F12	3000491445	F12	batch16	P27361	NA
P27361_1600	FH001_H200027	SX1TDF	H200027	CO1_homogenate_2019_SE	sample	Sweden	TRUE	TRUE	samples_metadata_malaise_SE_2019	FH001	B12	3000491445	B12	batch16	P27361	NA
P27361_1631	FH001_H200059	SX6INN	H200059	CO1_homogenate_2019_SE	sample	Sweden	TRUE	TRUE	samples_metadata_malaise_SE_2019	FH001	E7	3000491445	E7	batch16	P27361	NA
P27361_1632	FH001_H200060	SXWKDF	H200060	CO1_homogenate_2019_SE	sample	Sweden	TRUE	TRUE	samples_metadata_malaise_SE_2019	FH001	E8	3000491445	E8	batch16	P27361	NA
P27361_1641	FH001_H200069	SYJ97P	H200069	CO1_homogenate_2019_SE	sample	Sweden	TRUE	TRUE	samples_metadata_malaise_SE_2019	FH001	F5	3000491445	F5	batch16	P27361	NA
P27361_1598	FH001_H200025	SYMIGN	H200025	CO1_homogenate_2019_SE	sample	Sweden	TRUE	TRUE	samples_metadata_malaise_SE_2019	FH001	B10	3000491445	B10	batch16	P27361	NA
P27361_1577	FH001_H200001	SYTNBH	H200001	CO1_homogenate_2019_SE	sample	Sweden	TRUE	TRUE	samples_metadata_malaise_SE_2019	FH001	A1	3000491445	A1	batch16	P27361	During_homogenization used lysate from step mild lysis (not new buffer) and no new proteinase K added and no incubation.
P27361_1647	FH001_H200075	SZ2LXP	H200075	CO1_homogenate_2019_SE	sample	Sweden	TRUE	TRUE	samples_metadata_malaise_SE_2019	FH001	F11	3000491445	F11	batch16	P27361	NA
P27361_1651	FH001_H200079	SZ8FDW	H200079	CO1_homogenate_2019_SE	sample	Sweden	TRUE	TRUE	samples_metadata_malaise_SE_2019	FH001	G3	3000491445	G3	batch16	P27361	NA
P27361_1627	FH001_H200055	SZQSVF	H200055	CO1_homogenate_2019_SE	sample	Sweden	TRUE	TRUE	samples_metadata_malaise_SE_2019	FH001	E3	3000491445	E3	batch16	P27361	NA
P28409_1173	FH008_H200687	S1C9E3	H200687	CO1_homogenate_2019_SE	sample	Sweden	TRUE	TRUE	samples_metadata_malaise_SE_2019	FH008	E10	3000491440	E10	batch17	P28409	NA
P28409_1159	FH008_H200711	S1CCLJ	H200711	CO1_homogenate_2019_SE	sample	Sweden	TRUE	TRUE	samples_metadata_malaise_SE_2019	FH008	G8	3000491440	G8	batch17	P28409	NA
P28409_1204	FH007_H200574	S1FABT	H200574	CO1_homogenate_2019_SE	sample	Sweden	TRUE	TRUE	samples_metadata_malaise_SE_2019	FH007	D2	3000491439	D2	batch17	P28409	NA
P28409_1187	FH008_H200664	S1GM9R	H200664	CO1_homogenate_2019_SE	sample	Sweden	TRUE	TRUE	samples_metadata_malaise_SE_2019	FH008	C12	3000491440	C12	batch17	P28409	NA
P28409_1181	FH008_H200688	S1HTFB	H200688	CO1_homogenate_2019_SE	sample	Sweden	TRUE	TRUE	samples_metadata_malaise_SE_2019	FH008	E11	3000491440	E11	batch17	P28409	NA
P28409_1262	FH007_H200607	S1PDI4	H200607	CO1_homogenate_2019_SE	sample	Sweden	TRUE	TRUE	samples_metadata_malaise_SE_2019	FH007	F9	3000491439	F9	batch17	P28409	NA
P28409_1313	FH009_H200723	S1TUQB	H200723	CO1_homogenate_2019_SE	sample	Sweden	TRUE	TRUE	samples_metadata_malaise_SE_2019	FH009	A4	3000491441	A4	batch17	P28409	NA
P28409_1113	FH008_H200629	S1UAL9	H200629	CO1_homogenate_2019_SE	sample	Sweden	TRUE	TRUE	samples_metadata_malaise_SE_2019	FH008	A3	3000491440	A3	batch17	P28409	NA
P28409_1289	FH009_H200719	S25EWP	H200719	CO1_homogenate_2019_SE	sample	Sweden	TRUE	TRUE	samples_metadata_malaise_SE_2019	FH009	A1	3000491441	A1	batch17	P28409	NA
P28409_1318	FH009_H200787	S2HURU	H200787	CO1_homogenate_2019_SE	sample	Sweden	TRUE	TRUE	samples_metadata_malaise_SE_2019	FH009	F4	3000491441	F4	batch17	P28409	NA
P28409_1371	FH009_H200756	S2KWSF	H200756	CO1_homogenate_2019_SE	sample	Sweden	TRUE	TRUE	samples_metadata_malaise_SE_2019	FH009	C11	3000491441	C11	batch17	P28409	NA
P28409_1127	FH008_H200707	S2NUHR	H200707	CO1_homogenate_2019_SE	sample	Sweden	TRUE	TRUE	samples_metadata_malaise_SE_2019	FH008	G4	3000491440	G4	batch17	P28409	NA
P28409_1023	FH006_H200523	S2QTHD	H200523	CO1_homogenate_2019_SE	sample	Sweden	TRUE	TRUE	samples_metadata_malaise_SE_2019	FH006	G3	3000491438	G3	batch17	P28409	NA
P28409_1339	FH009_H200752	S2XJ1N	H200752	CO1_homogenate_2019_SE	sample	Sweden	TRUE	TRUE	samples_metadata_malaise_SE_2019	FH009	C7	3000491441	C7	batch17	P28409	NA
P28409_1179	FH008_H200663	S3FDNW	H200663	CO1_homogenate_2019_SE	sample	Sweden	TRUE	TRUE	samples_metadata_malaise_SE_2019	FH008	C11	3000491440	C11	batch17	P28409	NA
P28409_1101	FH008_H200678	S3JMJZ	H200678	CO1_homogenate_2019_SE	sample	Sweden	TRUE	TRUE	samples_metadata_malaise_SE_2019	FH008	E1	3000491440	E1	batch17	P28409	NA
P28409_1134	FH008_H200696	S3LGPU	H200696	CO1_homogenate_2019_SE	sample	Sweden	TRUE	TRUE	samples_metadata_malaise_SE_2019	FH008	F5	3000491440	F5	batch17	P28409	NA
P28409_1366	FH009_H200794	S3QSHI	H200794	CO1_homogenate_2019_SE	sample	Sweden	TRUE	TRUE	samples_metadata_malaise_SE_2019	FH009	F10	3000491441	F10	batch17	P28409	NA
P28409_1276	FH007_H200584	S3T3W7	H200584	CO1_homogenate_2019_SE	sample	Sweden	TRUE	TRUE	samples_metadata_malaise_SE_2019	FH007	D11	3000491439	D11	batch17	P28409	NA
P28409_1165	FH008_H200686	S4D2CW	H200686	CO1_homogenate_2019_SE	sample	Sweden	TRUE	TRUE	samples_metadata_malaise_SE_2019	FH008	E9	3000491440	E9	batch17	P28409	NA
P28409_1035	FH006_H200476	S4DPZH	H200476	CO1_homogenate_2019_SE	sample	Sweden	TRUE	TRUE	samples_metadata_malaise_SE_2019	FH006	C5	3000491438	C5	batch17	P28409	NA
P28409_1210	FH007_H200551	S4GTYL	H200551	CO1_homogenate_2019_SE	sample	Sweden	TRUE	TRUE	samples_metadata_malaise_SE_2019	FH007	B3	3000491439	B3	batch17	P28409	NA
P28409_1199	FH007_H200611	S4MPUU	H200611	CO1_homogenate_2019_SE	sample	Sweden	TRUE	TRUE	samples_metadata_malaise_SE_2019	FH007	G1	3000491439	G1	batch17	P28409	NA
P28409_1296	FH009_H200811	S4MTMC	H200811	CO1_homogenate_2019_SE	sample	Sweden	TRUE	TRUE	samples_metadata_malaise_SE_2019	FH009	H1	3000491441	H1	batch17	P28409	NA
P28409_1191	FH008_H200715	S4N97M	H200715	CO1_homogenate_2019_SE	sample	Sweden	TRUE	TRUE	samples_metadata_malaise_SE_2019	FH008	G12	3000491440	G12	batch17	P28409	NA
P28409_1075	FH006_H200481	S4PDEF	H200481	CO1_homogenate_2019_SE	sample	Sweden	TRUE	TRUE	samples_metadata_malaise_SE_2019	FH006	C10	3000491438	C10	batch17	P28409	NA
P28409_1178	FH008_H200651	S4TZJV	H200651	CO1_homogenate_2019_SE	sample	Sweden	TRUE	TRUE	samples_metadata_malaise_SE_2019	FH008	B11	3000491440	B11	batch17	P28409	NA
P28409_1261	FH007_H200595	S4W564	H200595	CO1_homogenate_2019_SE	sample	Sweden	TRUE	TRUE	samples_metadata_malaise_SE_2019	FH007	E9	3000491439	E9	batch17	P28409	NA
P28409_1125	FH008_H200681	S4YBD1	H200681	CO1_homogenate_2019_SE	sample	Sweden	TRUE	TRUE	samples_metadata_malaise_SE_2019	FH008	E4	3000491440	E4	batch17	P28409	NA
P28409_1370	FH009_H200743	S5456K	H200743	CO1_homogenate_2019_SE	sample	Sweden	TRUE	TRUE	samples_metadata_malaise_SE_2019	FH009	B11	3000491441	B11	batch17	P28409	NA
P28409_1071	FH006_H200530	S5AKF3	H200530	CO1_homogenate_2019_SE	sample	Sweden	TRUE	TRUE	samples_metadata_malaise_SE_2019	FH006	G9	3000491438	G9	batch17	P28409	NA
P28409_1097	FH008_H200627	S5G7KY	H200627	CO1_homogenate_2019_SE	sample	Sweden	TRUE	TRUE	samples_metadata_malaise_SE_2019	FH008	A1	3000491440	A1	batch17	P28409	NA
P28409_1300	FH009_H200759	S5KM45	H200759	CO1_homogenate_2019_SE	sample	Sweden	TRUE	TRUE	samples_metadata_malaise_SE_2019	FH009	D2	3000491441	D2	batch17	P28409	NA
P28409_1326	FH009_H200788	S5MCZE	H200788	CO1_homogenate_2019_SE	sample	Sweden	TRUE	TRUE	samples_metadata_malaise_SE_2019	FH009	F5	3000491441	F5	batch17	P28409	NA
P28409_1092	FH006_H200496	S5NLKP	H200496	CO1_homogenate_2019_SE	sample	Sweden	TRUE	TRUE	samples_metadata_malaise_SE_2019	FH006	D12	3000491438	D12	batch17	P28409	NA
P28409_1147	FH008_H200659	S5PYIE	H200659	CO1_homogenate_2019_SE	sample	Sweden	TRUE	TRUE	samples_metadata_malaise_SE_2019	FH008	C7	3000491440	C7	batch17	P28409	NA
P28409_1190	FH008_H200703	S5VCHR	H200703	CO1_homogenate_2019_SE	sample	Sweden	TRUE	TRUE	samples_metadata_malaise_SE_2019	FH008	F12	3000491440	F12	batch17	P28409	NA
P28409_1291	FH009_H200745	S5YTRE	H200745	CO1_homogenate_2019_SE	sample	Sweden	TRUE	TRUE	samples_metadata_malaise_SE_2019	FH009	C1	3000491441	C1	batch17	P28409	NA
P28409_1145	FH008_H200633	S6H3TG	H200633	CO1_homogenate_2019_SE	sample	Sweden	TRUE	TRUE	samples_metadata_malaise_SE_2019	FH008	A7	3000491440	A7	batch17	P28409	NA
P28409_1251	FH007_H200568	S6QSCJ	H200568	CO1_homogenate_2019_SE	sample	Sweden	TRUE	TRUE	samples_metadata_malaise_SE_2019	FH007	C8	3000491439	C8	batch17	P28409	NA
